,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,low_today,high_today,low_52,high_52,previous_close,_pe,_yield,_eps,_annualized_dividend
554,554,FFNW,36,09/04/2013,06/02/2022,3.0277777777777777,0.12,25.0,1,2013,14,NASDAQ-GS,Finance,Banks,0.0,6346.0,146059000.0,0.0,0.0,17.95,14.29,15.62,11.24,3.11,1.39,0.48
555,555,FATBB,4,09/02/2021,05/13/2022,2.0,0.13,0.0,0,2021,1,NASDAQ-CM,Consumer Discretionary,Restaurants,0.0,1170.0,99145000.0,0.0,0.0,30.66,5.5,7.21,0.0,6.85,0.0,0.52
556,556,MERC,27,12/23/2015,06/28/2022,3.0,0.075,15.384615384615389,1,2015,25,NASDAQ-GS,Basic Materials,Paper,0.0,327977.0,818206000.0,0.0,0.0,17.17,9.51,12.39,3.24,2.26,3.82,0.3
557,557,GNTY,21,06/28/2017,06/24/2022,2.857142857142857,0.22,13.333333333333345,1,2017,5,NASDAQ-GS,Finance,Major Banks,0.0,20556.0,439820000.0,0.0,0.0,44.6,31.65,36.38,11.23,2.4,3.24,0.88
558,558,FSBC,4,07/12/2021,05/06/2022,2.5,0.15,0.0,0,2021,1,NASDAQ-GS,Finance,Banks,0.0,28838.0,453847000.0,0.0,0.0,33.98,21.91,26.35,10.33,2.32,2.55,0.6
559,559,WFCF,1,07/26/2021,07/26/2021,0.0,0.15,0.0,0,2021,1,NASDAQ-CM,Technology,Computer Software: Prepackaged Software,0.0,5919.0,60304000.0,0.0,0.0,15.94,8.43,9.9,26.68,0.0,0.37,0.0
560,560,CWBC,31,11/06/2014,05/12/2022,3.032258064516129,0.075,50.0,1,2014,24,NASDAQ-GM,Finance,Major Banks,0.0,3227.0,119765000.0,0.0,0.0,16.55,12.11,13.9,8.69,2.14,1.6,0.3
561,561,POWL,35,11/18/2013,05/17/2022,2.914285714285714,0.26,4.0,1,2013,9,NASDAQ-GS,Energy,Electrical Products,0.0,62482.0,271064000.0,0.0,0.0,31.81,18.81,23.12,0.0,4.45,-0.23,1.04
562,562,GASS,13,01/12/2006,02/26/2009,2.8461538461538463,0.1875,0.0,1,2006,16,NASDAQ-GS,Consumer Discretionary,Marine Transportation,0.0,432681.0,105820000.0,0.0,0.0,4.18,1.91,2.77,0.0,0.0,-0.75,0.0
563,563,HBNC,97,10/02/1998,07/07/2022,2.9381443298969074,0.16,20.0,3,1998,24,NASDAQ-GS,Finance,Major Banks,0.0,144418.0,769011000.0,0.0,0.0,23.8,15.66,17.67,8.62,3.36,2.05,0.64
564,564,CMCSA,57,07/07/2008,07/05/2022,3.017543859649123,0.27,44.44444444444443,2,2008,34,NASDAQ-GS,Telecommunications,Cable & Other Pay Television Services,0.0,26054772.0,181980000000.0,0.0,0.0,61.8,37.56,39.83,12.85,2.68,3.1,1.08
565,565,CBSH,1,06/06/2022,06/06/2022,3.0,0.265,0.0,0,2022,34,NASDAQ-GS,Finance,Major Banks,0.0,413375.0,8106999999.999999,0.0,0.0,74.72,61.81,66.46,15.73,1.59,4.22,1.06
566,566,NTRSO,10,03/12/2020,06/14/2022,2.7,0.29375,0.0,1,2020,2,NASDAQ-GS,Finance,"Trusts, Except Educational, Religious, and Charitable",0.0,0.0,0.0,0.0,0.0,27.99,20.71,22.13,0.0,5.38,0.0,1.175
567,567,PAX,5,06/01/2021,06/01/2022,2.4,0.202,336.7924528301887,0,2021,1,NASDAQ-GS,Finance,Investment Managers,0.0,292261.0,1843000000.0,0.0,0.0,19.49,12.72,13.54,14.72,5.96,0.92,0.808
568,568,FRG,10,04/08/2020,06/30/2022,3.0,0.625,66.66666666666666,1,2020,7,NASDAQ-GM,Miscellaneous,Diversified Commercial Services,0.0,469608.0,1264000000.0,0.0,0.0,55.1,31.67,31.36,3.63,7.7,8.63,2.5
569,569,CMCO,32,08/06/2014,05/05/2022,3.0,0.07,25.0,1,2014,26,NASDAQ-GS,Industrials,Construction/Ag Equipment/Trucks,0.0,155448.0,807980000.0,0.0,0.0,54.2,27.18,28.41,28.13,0.97,1.01,0.28
570,570,GENC,1,12/14/1995,12/14/1995,0.0,0.05,0.0,0,1995,27,NASDAQ-GM,Industrials,Construction/Ag Equipment/Trucks,0.0,10039.0,138222000.0,0.0,0.0,12.95,9.43,9.43,67.36,0.0,0.14,0.0
571,571,UTMD,72,09/14/2004,06/16/2022,3.0,0.29,601.7543859649123,2,2004,29,NASDAQ-GS,Health Care,Medical/Dental Instruments,0.0,11388.0,314602000.0,0.0,0.0,133.87,80.31,84.48,20.21,1.37,4.18,1.16
572,572,HSON,2,03/11/2016,06/10/2016,1.5,0.05,0.0,0,2016,6,NASDAQ-GS,Consumer Discretionary,Professional Services,0.0,18027.0,83034000.0,0.0,0.0,44.0,15.46,30.67,14.67,0.0,2.09,0.0
573,573,NAVI,33,06/04/2014,06/02/2022,2.909090909090909,0.16,6.666666666666671,1,2014,8,NASDAQ-GS,Finance,Finance: Consumer Services,0.0,1654706.0,2353000000.0,0.0,0.0,23.8,12.45,14.6,3.96,4.47,3.69,0.64
574,574,WNEB,72,08/06/2004,05/10/2022,3.0,0.06,500.0,2,2004,20,NASDAQ-GS,Finance,Savings Institutions,0.0,26669.0,166343000.0,0.0,0.0,9.98,7.13,7.33,7.12,3.25,1.03,0.24
575,575,UAL,1,01/07/2008,01/07/2008,0.0,2.15,0.0,1,2008,14,NASDAQ-GS,Consumer Discretionary,Air Freight/Delivery Services,860.0,13631902.0,11971000000.0,0.0,0.0,54.52,30.54,36.97,0.0,0.0,-6.13,0.0
576,576,QCRH,26,03/16/2016,06/16/2022,3.0,0.06,25.0,1,2016,20,NASDAQ-GM,Finance,Major Banks,0.0,102343.0,846950000.0,0.0,0.0,62.34,44.75,54.3,8.25,0.44,6.58,0.24
577,577,BANF,117,06/24/1993,06/29/2022,2.9743589743589745,0.36,42.85714285714286,3,1993,29,NASDAQ-GS,Finance,Major Banks,0.0,163890.0,3212000000.0,0.0,0.0,100.18,53.77,98.6,20.37,1.46,4.84,1.44
578,578,AUB,66,02/14/2006,05/19/2022,3.015151515151515,0.28,25.0,2,2006,28,NASDAQ-GS,Finance,Major Banks,0.0,323637.0,2605000000.0,0.0,0.0,42.67,31.44,34.44,11.04,3.24,3.12,1.12
579,579,OBCI,8,09/08/2020,06/07/2022,3.0,0.04,50.0,1,2020,8,NASDAQ-CM,Industrials,Consumer Electronics/Appliances,0.0,35542.0,122177000.0,0.0,0.0,13.4,5.9,12.88,15.71,1.24,0.82,0.16
580,580,LFUS,47,11/18/2010,05/25/2022,2.936170212765957,0.53,20.0,1,2010,12,NASDAQ-GS,Technology,Electronic Components,0.0,94191.0,6180000000.0,0.0,0.0,334.84,223.31,250.88,18.22,0.85,13.77,2.12
581,581,BRKR,26,03/02/2016,05/31/2022,2.8461538461538463,0.05,25.0,1,2016,6,NASDAQ-GS,Industrials,Biotechnology: Laboratory Analytical Instruments,0.0,797538.0,9856000000.0,0.0,0.0,92.35,55.8,64.99,34.94,0.31,1.86,0.2
582,582,ICMB,35,03/20/2014,06/16/2022,2.8285714285714287,0.15,86.25827814569536,1,2014,8,NASDAQ-GS,Finance,Finance/Investors Services,0.0,27564.0,61131000.0,0.0,0.0,6.58,3.7,4.24,0.0,14.06,-0.39,0.6
583,583,CVCY,28,08/05/2015,05/05/2022,2.9642857142857144,0.12,16.666666666666686,1,2015,20,NASDAQ-CM,Finance,Major Banks,0.0,38957.0,181978000.0,0.0,0.0,23.99,14.16,15.18,6.84,3.23,2.22,0.48
584,584,VLY,52,09/02/2009,06/14/2022,3.0,0.11,1.4210854715202004e-14,1,2009,22,NASDAQ-GS,Finance,Major Banks,0.0,3088986.0,4288999999.9999995,0.0,0.0,15.1,10.23,10.54,9.41,4.15,1.12,0.44
585,585,FULT,143,12/27/1988,06/30/2022,2.8111888111888117,0.15,400.0,4,1988,34,NASDAQ-GS,Finance,Major Banks,0.0,1243895.0,2334000000.0,0.0,0.0,19.17,14.12,14.47,9.16,4.11,1.58,0.6
586,586,NVDA,39,11/20/2012,06/08/2022,2.948717948717949,0.04,21.739130434782624,1,2012,10,NASDAQ-GS,Technology,Semiconductors,30658.0,58155253.0,372903000000.0,0.0,0.0,346.47,143.92,149.64,40.12,0.11,3.73,0.16
587,587,VIVO,23,08/01/2013,02/01/2019,3.0,0.125,5.263157894736835,0,2013,32,NASDAQ-GS,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0.0,410227.0,1364000000.0,0.0,0.0,31.93,17.04,31.35,22.23,0.0,1.41,0.0
588,588,PCAR,167,11/10/1988,05/10/2022,2.407185628742515,0.34,1100.0,4,1988,34,NASDAQ-GS,Industrials,Construction/Ag Equipment/Trucks,0.0,1896300.0,28420000000.0,0.0,0.0,97.56,77.96,81.86,14.41,1.64,5.68,1.36
589,589,MSFT,72,11/15/2004,08/17/2022,3.0,0.62,3750.0,2,2004,0,NASDAQ-GS,Technology,Computer Software: Prepackaged Software,9319.0,33214214.0,1973000000000.0,0.0,0.0,349.67,241.51,262.85,27.44,0.96,9.58,2.48
590,590,QIWI,3,06/21/2021,12/03/2021,2.6666666666666665,0.3,36.36363636363637,0,2021,9,NASDAQ-GS,Consumer Discretionary,Business Services,0.0,0.0,355583000.0,0.0,0.0,10.74,5.01,5.67,1.5,10.05,3.79,0.57
591,591,SSNC,31,11/26/2014,05/31/2022,2.903225806451613,0.2,25.0,1,2014,8,NASDAQ-GS,Technology,EDP Services,0.0,1689818.0,15063000000.0,0.0,0.0,84.85,54.59,59.24,19.88,1.36,2.98,0.8
592,592,TXRH,4,09/07/2021,06/07/2022,3.25,0.46,15.0,0,2021,11,NASDAQ-GS,Consumer Discretionary,Restaurants,0.0,1228586.0,5435000000.0,0.0,0.0,102.2,68.58,78.04,21.26,2.44,3.67,1.84
593,593,MBWM,39,02/06/2013,06/02/2022,2.948717948717949,0.31,1566.6666666666667,1,2013,19,NASDAQ-GS,Finance,Major Banks,0.0,38014.0,504910000.0,0.0,0.0,40.01,28.51,32.22,9.1,3.8,3.54,1.24
594,594,DHC,87,10/23/2000,04/22/2022,2.9655172413793105,0.01,3.333333333333343,3,2000,22,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,442141000.0,0.0,0.0,4.28,1.8,1.85,0.91,2.12,2.03,0.04
595,595,BANR,106,12/27/1995,05/02/2022,2.990566037735849,0.44,1100.0,3,1995,27,NASDAQ-GS,Finance,Major Banks,0.0,187317.0,1978000000.0,0.0,0.0,66.79,49.1,57.74,10.11,3.03,5.71,1.76
596,596,CARV,1,08/25/2010,08/25/2010,1.0,0.025,0.0,0,2010,22,NASDAQ-CM,Finance,Savings Institutions,0.0,263865.0,19496000.0,0.0,0.0,42.5,5.52,5.57,0.0,0.0,0.0,0.0
597,597,STCN,1,03/15/2011,01/20/2015,0.0,0.0,0.0,0,2011,11,NASDAQ-CM,Consumer Discretionary,Advertising,0.0,78522.0,80987000.0,0.0,0.0,2.45,0.92,1.34,0.0,0.0,-0.4,0.0
598,598,SRCE,83,11/01/2001,05/02/2022,3.0,0.31,14.285714285714278,3,2001,34,NASDAQ-GS,Finance,Major Banks,0.0,65952.0,1132000000.0,0.0,0.0,52.7,41.19,45.64,9.73,2.69,4.69,1.24
599,599,PROV,80,08/05/2002,05/18/2022,2.9625,0.14,200.0,2,2002,20,NASDAQ-GS,Finance,Savings Institutions,0.0,7341.0,108811000.0,0.0,0.0,18.25,13.76,14.6,11.06,3.84,1.32,0.56
600,600,PTE,1,01/19/2016,01/19/2016,0.0,0.33550232,0.0,0,2016,6,NASDAQ-CM,Consumer Discretionary,Specialty Chemicals,0.0,225327.0,126995000.0,0.0,0.0,24.75,1.41,1.55,0.0,0.0,-6.25,0.0
601,601,NICE,16,05/21/2013,02/23/2017,2.8125,0.16,0.0,0,2013,9,NASDAQ-GS,Technology,Computer Manufacturing,50.0,251376.0,12798000000.0,0.0,0.0,319.88,179.13,202.32,67.44,0.0,3.0,0.0
602,602,PACW,87,11/14/2000,05/13/2022,2.9655172413793105,0.25,1700.0,3,2000,22,NASDAQ-GS,Finance,Major Banks,0.0,1397144.0,3402000000.0,0.0,0.0,51.81,25.6,27.57,5.7,3.67,4.84,1.0
603,603,GECCM,24,03/14/2018,12/14/2023,2.875,0.426563,26.760372942162704,1,2018,4,NASDAQ-GM,Finance,Finance/Investors Services,0.0,0.0,0.0,0.0,0.0,25.74,23.63,24.35,0.0,6.81,0.0,1.6688
604,604,GPP,27,11/04/2015,05/05/2022,2.888888888888889,0.445,262.5,1,2015,7,NASDAQ-GM,,,0.0,0.0,278732000.0,0.0,0.0,16.02,11.05,12.0,7.06,14.66,1.7,1.78
605,605,SOHOB,14,09/28/2016,12/30/2019,2.7857142857142856,0.5,136.85457129322594,0,2016,6,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,0.0,0.0,80879000.0,0.0,0.0,20.34,13.31,18.79,0.0,0.0,0.0,0.0
606,606,WABC,112,07/11/1994,05/06/2022,2.982142857142857,0.42,20.0,3,1994,28,NASDAQ-GS,Finance,Major Banks,0.0,117154.0,1510000000.0,0.0,0.0,63.43,53.24,56.22,16.98,2.99,3.31,1.68
607,607,MBINO,12,09/12/2019,06/14/2022,2.75,0.375,109.30193618244432,1,2019,3,NASDAQ-CM,Finance,Major Banks,0.0,0.0,0.0,0.0,0.0,27.37,20.66,22.33,0.0,6.75,0.0,1.5
608,608,CPLP,61,08/02/2007,05/05/2022,2.901639344262295,0.15,31499900.0,2,2007,15,NASDAQ-GS,Consumer Discretionary,Marine Transportation,0.0,0.0,273465000.0,0.0,0.0,19.65,10.6,14.1,2.43,4.03,5.8,0.6
609,609,CVLG,2,03/03/2022,06/02/2022,1.5,0.0625,0.0,0,2022,0,NASDAQ-GS,Industrials,Trucking Freight/Courier Services,0.0,111322.0,426296000.0,0.0,0.0,34.75,17.23,25.5,6.0,0.99,4.25,0.25
610,610,CHK,5,05/21/2021,05/18/2022,2.4,2.34,304.0,0,2021,1,NASDAQ-GS,Energy,Oil & Gas Production,0.0,2523181.0,8983000000.0,0.0,0.0,105.0,48.19,76.71,0.0,2.41,-3.18,2.0
611,611,ROCK,40,02/22/1999,12/30/2008,2.95,0.05,20.0,2,1999,23,NASDAQ-GS,,,0.0,277398.0,1308000000.0,0.0,0.0,79.4,36.86,40.02,16.89,0.0,2.37,0.0
612,612,CHI,235,08/15/2002,06/10/2022,1.0127659574468084,0.095,303.1333333333333,2,2002,0,NASDAQ-GS,Finance,Investment Managers,0.0,209152.0,805027000.0,0.0,0.0,16.44,10.07,11.22,0.0,10.29,0.0,1.14
613,613,AMAT,70,05/16/2005,08/24/2022,2.9571428571428573,0.26,100.0,2,2005,17,NASDAQ-GS,Technology,Semiconductors,368.0,8286451.0,76412000000.0,0.0,0.0,167.06,84.46,86.0,11.47,1.21,7.5,1.04
614,614,CNFRL,17,12/13/2018,12/14/2022,2.823529411764706,0.421875,0.0,1,2018,4,NASDAQ-GM,Finance,Property-Casualty Insurers,0.0,0.0,0.0,0.0,0.0,25.32,21.34,21.9,0.0,7.74,0.0,1.6875
615,615,METC,2,02/28/2022,05/31/2022,1.5,0.1129,-1.4210854715202004e-14,0,2022,0,NASDAQ-GS,Energy,Coal Mining,0.0,1138558.0,516962000.0,0.0,0.0,21.73,5.29,11.72,6.77,3.53,1.73,0.452
616,616,BANX,35,12/19/2013,06/21/2022,2.914285714285714,0.39,78.57142857142856,1,2013,9,NASDAQ-GS,Finance,"Trusts, Except Educational, Religious, and Charitable",0.0,13066.0,130402999.99999999,0.0,0.0,24.19,17.32,18.66,12.72,8.21,1.45,1.56
617,617,FMAO,21,06/22/2017,07/07/2022,2.9047619047619047,0.2025,7.692307692307708,1,2017,5,NASDAQ-CM,Finance,Savings Institutions,0.0,91589.0,433928000.0,0.0,0.0,42.13,21.27,33.21,15.23,2.28,2.18,0.76
618,618,NATH,16,09/07/2018,06/16/2022,3.0,0.45,40.0,1,2018,7,NASDAQ-GS,Consumer Discretionary,Restaurants,0.0,21156.0,233164000.0,0.0,0.0,72.73,45.5,56.66,17.17,3.08,3.3,1.8
619,619,MLKN,6,02/25/2021,05/26/2022,3.0,0.1875,0.0,0,2021,34,NASDAQ-GS,Consumer Discretionary,Wholesale Distributors,0.0,433304.0,2063000000.0000002,0.0,0.0,48.59,25.58,27.22,0.0,2.84,-0.54,0.75
620,620,BPYPN,9,05/29/2020,05/31/2022,2.6666666666666665,0.359375,0.0,1,2020,2,NASDAQ-GS,Finance,Finance/Investors Services,0.0,0.0,0.0,0.0,0.0,25.14,17.01,17.42,0.0,8.31,0.0,1.4375
621,621,PKOH,6,02/11/2021,05/05/2022,3.0,0.125,0.0,0,2021,34,NASDAQ-GS,Industrials,Office Equipment/Supplies/Services,0.0,95239.0,187615000.0,0.0,0.0,33.06,9.23,14.89,0.0,3.23,-2.02,0.5
622,622,UBSI,135,12/06/1988,06/09/2022,2.977777777777778,0.36,13.333333333333345,4,1988,34,NASDAQ-GS,Finance,Major Banks,0.0,726520.0,4857000000.0,0.0,0.0,39.8,31.74,35.63,13.7,4.04,2.6,1.44
623,623,MLCO,26,04/02/2014,02/28/2020,2.6923076923076925,0.16512,3418.0327868852464,1,2014,8,NASDAQ-GS,Consumer Discretionary,Hotels/Resorts,0.0,5094820.0,2811000000.0,0.0,0.0,16.88,4.06,5.89,0.0,0.0,-1.61,0.0
624,624,FRME,118,06/01/1993,06/02/2022,2.9745762711864407,0.32,200.0,3,1993,33,NASDAQ-GS,Finance,Major Banks,0.0,217406.0,1939000000.0,0.0,0.0,46.12,35.07,35.97,9.44,3.53,3.81,1.28
625,625,BBSI,63,11/28/2006,05/19/2022,2.952380952380953,0.3,38.46153846153845,2,2006,16,NASDAQ-GS,Consumer Discretionary,Professional Services,0.0,51394.0,544107000.0,0.0,0.0,86.82,57.76,72.5,12.85,1.63,5.64,1.2
626,626,CSX,88,08/23/2000,05/27/2022,2.965909090909091,0.1,200.0,3,2000,22,NASDAQ-GS,Industrials,Railroads,0.0,17294040.0,63235000000.0,0.0,0.0,38.63,28.44,28.51,16.2,1.36,1.76,0.4
627,627,MBIN,19,12/14/2017,06/14/2022,2.8421052631578947,0.07,20.0,1,2017,5,NASDAQ-CM,Finance,Major Banks,0.0,86376.0,672715000.0,0.0,0.0,33.57,22.05,23.37,4.67,1.21,5.0,0.28
628,628,PEBO,43,11/03/2011,05/06/2022,3.0,0.38,18.181818181818187,1,2011,29,NASDAQ-GS,Finance,Major Banks,0.0,120009.0,769012000.0,0.0,0.0,34.63,26.18,27.2,13.2,5.59,2.06,1.52
629,629,TCBK,117,06/04/1993,06/09/2022,2.9743589743589745,0.25,30.0,3,1993,29,NASDAQ-GS,Finance,Major Banks,0.0,153795.0,1390000000.0,0.0,0.0,47.47,37.41,46.79,13.45,2.15,3.48,1.0
630,630,SCHN,115,02/04/1994,07/08/2022,2.965217391304348,0.1875,1002.941176470588,3,1994,28,NASDAQ-GS,Industrials,Steel/Iron Ore,0.0,319111.0,863091000.0,0.0,0.0,59.7,31.43,31.02,4.58,2.32,6.77,0.75
631,631,BKSC,37,07/03/2013,07/01/2022,3.0,0.17,76.9230769230769,1,2013,33,NASDAQ-CM,Finance,Major Banks,0.0,4585.0,96393000.0,0.0,0.0,23.15,16.19,17.41,15.54,3.91,1.12,0.68
632,632,NYMTZ,3,12/30/2021,06/30/2022,2.0,0.4375,76.46821555340432,0,2021,1,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,0.0,0.0,0.0,25.01,18.76,18.95,0.0,9.28,0.0,1.75
633,633,AIMC,41,06/14/2012,06/16/2022,2.926829268292683,0.09,50.0,1,2012,10,NASDAQ-GS,Industrials,Industrial Machinery/Components,0.0,296404.0,2305000000.0,0.0,0.0,66.67,32.18,35.51,71.02,1.0,0.5,0.36
634,634,MSEX,60,08/13/2007,05/12/2022,3.0,0.29,7.262569832402235,2,2007,0,NASDAQ-GS,Utilities,Water Supply,0.0,112882.0,1567000000.0,0.0,0.0,121.42,75.77,89.55,37.94,1.28,2.36,1.16
635,635,CATC,19,11/01/2017,05/04/2022,2.8421052631578947,0.64,10.909090909090908,1,2017,5,NASDAQ-CM,Finance,Major Banks,0.0,13568.0,577860000.0,0.0,0.0,97.57,77.62,82.97,10.86,3.08,7.64,2.56
636,636,CPHC,2,03/30/2022,06/29/2022,2.5,0.07,0.0,0,2022,20,NASDAQ-GM,Consumer Discretionary,Services-Misc. Amusement & Recreation,0.0,15234.0,123983000.0,0.0,0.0,32.92,14.0,25.85,9.57,1.03,2.7,0.28
637,637,ITI,1,11/03/1997,11/03/1997,0.0,11.275,0.0,0,1997,25,NASDAQ-CM,Telecommunications,Telecommunications Equipment,0.0,373796.0,118529000.0,0.0,0.0,6.58,2.4,2.8,0.0,0.0,-0.17,0.0
638,638,WSFS,96,08/03/1998,05/05/2022,3.0,0.13,33.33333333333334,3,1998,34,NASDAQ-GS,Finance,Major Banks,0.0,369879.0,2685000000.0,0.0,0.0,56.3,37.03,41.01,9.34,1.27,4.39,0.52
639,639,HTBK,35,11/05/2013,05/11/2022,3.0,0.13,60.0,1,2013,17,NASDAQ-GS,Finance,Major Banks,0.0,174629.0,654532000.0,0.0,0.0,12.94,10.43,10.86,13.24,4.78,0.82,0.52
640,640,FFIN,115,12/13/1993,06/15/2022,2.973913043478261,0.17,16.66666666666667,3,1993,29,NASDAQ-GS,Finance,Major Banks,0.0,506198.0,5759000000.0,0.0,0.0,55.0,37.47,40.42,25.58,1.7,1.58,0.68
641,641,FGBI,29,06/18/2015,06/23/2022,3.0,0.16,0.0,1,2015,0,NASDAQ-GM,Finance,Major Banks,0.0,50030.0,272171000.0,0.0,0.0,29.65,16.53,25.4,9.75,2.58,2.6,0.64
642,642,FITB,135,12/23/1988,06/29/2022,2.977777777777778,0.3,500.0,4,1988,34,NASDAQ-GS,Finance,Major Banks,0.0,5380654.0,23000000000.0,0.0,0.0,50.64,32.55,33.7,9.66,3.55,3.49,1.2
643,643,HBT,10,02/07/2020,05/09/2022,2.7,0.16,6.666666666666671,1,2020,2,NASDAQ-GS,Finance,Commercial Banks,0.0,17381.0,504393000.0,0.0,0.0,19.99,14.19,17.36,8.95,3.57,1.94,0.64
644,644,IMKTA,96,09/30/1998,07/06/2022,3.0104166666666665,0.165,400.0,3,1998,34,NASDAQ-GS,Consumer Staples,Food Chains,0.0,110938.0,1662000000.0,0.0,0.0,101.98,56.95,87.355,5.97,0.75,14.66,0.66
645,645,PEBK,20,06/01/2018,06/02/2022,2.55,0.18,40.0,1,2018,34,NASDAQ-GM,Finance,Major Banks,0.0,4040.0,153655000.0,0.0,0.0,30.0,25.29,27.14,10.73,2.63,2.53,0.72
646,646,SSBI,64,08/08/2006,05/11/2022,2.953125,0.12,22.22222222222223,2,2006,16,NASDAQ-GM,Finance,Major Banks,0.0,3064.0,99670000.0,0.0,0.0,20.0,13.64,14.91,6.5,3.25,2.29,0.48
647,647,HBANM,5,08/12/2021,08/12/2022,2.4,0.35625,0.0,0,2021,1,NASDAQ-GS,Finance,Major Banks,0.0,0.0,0.0,0.0,0.0,26.82,22.61,24.74,0.0,5.79,0.0,1.425
648,648,SAFT,78,02/27/2003,05/31/2022,2.9615384615384617,0.9,60.0,2,2003,19,NASDAQ-GS,Finance,Property-Casualty Insurers,0.0,71020.0,1478000000.0,0.0,0.0,99.75,74.45,98.63,14.5,3.62,6.8,3.6
649,649,ESCA,43,12/20/2011,05/27/2022,3.0,0.15,14.285714285714278,1,2011,23,NASDAQ-GM,Consumer Discretionary,Recreational Games/Products/Toys,0.0,69278.0,167807000.0,0.0,0.0,24.5,11.92,12.44,6.69,4.77,1.86,0.6
650,650,LKQ,3,11/09/2021,05/18/2022,2.0,0.25,0.0,0,2021,1,NASDAQ-GS,Consumer Discretionary,Automotive Aftermarket,0.0,1836080.0,14464000000.0,0.0,0.0,60.43,42.36,49.62,13.3,2.02,3.73,1.0
651,651,TMUS,1,05/01/2013,05/01/2013,0.0,4.0491,0.0,0,2013,9,NASDAQ-GS,Telecommunications,Telecommunications Equipment,0.0,4708129.0,171819000000.0,0.0,0.0,150.2,101.51,137.56,61.41,0.0,2.24,0.0
652,652,MARPS,114,02/22/1994,05/27/2022,3.0,0.1975,152.5633881303984,3,1994,34,NASDAQ-CM,Energy,Oil & Gas Production,0.0,0.0,14020000.0,0.0,0.0,32.0,3.75,7.33,0.0,10.62,0.0,0.79
653,653,OFS,32,09/12/2014,06/22/2022,3.0,0.29,108.8235294117647,1,2014,9,NASDAQ-GS,Finance,Finance/Investors Services,0.0,72275.0,134458000.0,0.0,0.0,13.47,8.77,10.02,2.21,11.19,4.54,1.16
654,654,RILYM,11,04/14/2020,10/13/2022,2.727272727272727,0.3984375,15.384615384615373,1,2020,2,NASDAQ-GM,Consumer Discretionary,Business Services,0.0,0.0,0.0,0.0,0.0,26.49,24.0,24.885,0.0,6.46,0.0,1.5938
655,655,WDC,31,09/26/2012,04/02/2020,2.935483870967742,0.5,33.33333333333334,1,2012,10,NASDAQ-GS,Technology,Electronic Components,0.0,4517706.0,13646000000.0,0.0,0.0,72.15,41.63,43.79,7.59,0.0,5.77,0.0
656,656,ZIONL,35,11/26/2013,05/31/2022,2.914285714285714,0.434375,1.123598121376716,1,2013,9,NASDAQ-GM,Finance,Major Banks,0.0,0.0,0.0,0.0,0.0,29.54,25.03,26.1,0.0,6.64,0.0,1.7375
657,657,NRC,5,06/29/2021,06/29/2022,2.8,0.24,100.0,0,2021,8,NASDAQ-GS,Technology,Computer Software: Prepackaged Software,0.0,46399.0,982586000.0,0.0,0.0,55.67,30.93,38.61,26.63,2.47,1.45,0.96
658,658,AY,23,11/28/2016,05/27/2022,3.0,0.44,53.37423312883436,1,2016,8,NASDAQ-GS,Utilities,Electric Utilities: Central,0.0,583550.0,3669000000.0,0.0,0.0,41.32,28.82,32.91,0.0,5.18,-0.19,1.76
659,659,AGNC,119,06/30/2008,06/29/2022,1.411764705882353,0.12,222.5806451612903,2,2008,14,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,15130964.0,6094000000.0,0.0,0.0,17.11,9.99,11.61,0.0,12.54,-1.87,1.44
660,660,DHCNL,24,02/13/2017,11/14/2022,3.0,0.390625,0.0,1,2017,0,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,0.0,0.0,0.0,25.67,17.01,17.39,0.0,9.07,0.0,1.5625
661,661,FORR,27,06/04/2012,12/11/2018,3.0,0.2,7.142857142857139,0,2012,12,NASDAQ-GS,Consumer Discretionary,EDP Services,0.0,46773.0,914840000.0,0.0,0.0,60.9,42.59,47.72,36.99,0.0,1.29,0.0
662,662,NMRK,17,05/18/2018,05/13/2022,2.823529411764706,0.03,200.0,1,2018,4,NASDAQ-GS,Finance,Real Estate,0.0,1899460.0,2109999999.9999998,0.0,0.0,19.1,8.66,9.93,2.84,1.2,3.5,0.12
663,663,HWC,101,06/03/1997,06/03/2022,3.0,0.27,100.0,3,1997,31,NASDAQ-GS,Finance,Major Banks,0.0,436455.0,3907000000.0,0.0,0.0,59.82,39.07,45.0,8.32,2.39,5.41,1.08
664,664,IEP,37,05/09/2013,05/19/2022,3.0,2.0,25.0,1,2013,17,NASDAQ-GS,Industrials,Consumer Electronics/Appliances,0.0,0.0,13571000000.0,0.0,0.0,59.11,47.17,48.71,0.0,16.54,-1.74,8.0
665,665,TCBC,1,06/24/2022,06/24/2022,0.0,0.05,0.0,0,2022,0,NASDAQ-CM,Finance,Major Banks,0.0,5787.0,66128000.0,0.0,0.0,14.36,11.8,13.5,0.0,0.74,0.0,0.1
